SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLT,AOD,STT_hour,STT_min,pas,num,route,DLY,DLY_RATE
2019,9,17,화,3,1,J1232,A,14,20,27460764.0,153832.5,J13,N,0.10770983958203788
2019,9,17,화,1,3,J1232,D,13,10,20324878.5,120780.0,J13,N,0.3898563325642433
2019,9,17,화,3,1,J1250,A,17,50,27460764.0,153832.5,J13,N,0.08343117715230611
2019,9,17,화,1,3,J1250,D,16,40,20324878.5,120780.0,J13,N,0.1399198047114107
2019,9,17,화,3,1,J1268,A,22,10,27460764.0,153832.5,J13,N,0.029320235653897585
2019,9,17,화,1,3,J1268,D,21,0,20324878.5,120780.0,J13,N,0.10524539372066283
2019,9,17,화,3,1,A1915,A,9,5,27460764.0,153832.5,A13,N,0.04673760145799979
2019,9,17,화,1,3,A1915,D,7,55,20324878.5,120780.0,A13,N,0.0651761091142578
2019,9,17,화,1,3,A1964,A,18,5,20324878.5,120780.0,A13,N,0.08387809279228026
2019,9,17,화,3,1,A1964,D,16,55,27460764.0,153832.5,A13,N,0.4292175506424059
2019,9,17,화,1,3,A1991,D,19,20,20324878.5,120780.0,A13,N,0.3612298179548064
2019,9,17,화,3,1,B1023,A,19,30,27460764.0,153832.5,B13,N,0.4305955295679199
2019,9,17,화,1,3,B1023,D,18,20,20324878.5,120780.0,B13,Y,0.7383244062526864
2019,9,17,화,3,1,B1025,A,10,0,27460764.0,153832.5,B13,N,0.053407190320607624
2019,9,17,화,1,3,B1025,D,8,50,20324878.5,120780.0,B13,N,0.0682282811377016
2019,9,17,화,2,3,B1182,A,14,25,7298338.5,47523.5,B23,N,0.057501585149973625
2019,9,17,화,3,2,B1182,D,13,25,27460764.0,153832.5,B23,N,0.276471516872282
2019,9,17,화,3,5,B1307,A,17,10,27460764.0,153832.5,B35,N,0.024218470953991784
2019,9,17,화,5,3,B1307,D,16,0,656660.0,6005.5,B35,N,0.05684601261004338
2019,9,17,화,1,3,F1214,A,14,5,20324878.5,120780.0,F13,N,0.06732414300849307
2019,9,17,화,3,1,F1214,D,13,0,27460764.0,153832.5,F13,N,0.28218776442960425
2019,9,17,화,3,1,F1227,A,19,20,27460764.0,153832.5,F13,N,0.06415240159774013
2019,9,17,화,1,3,F1227,D,18,10,20324878.5,120780.0,F13,N,0.09056715207132449
2019,9,17,화,6,3,F1702,A,9,0,2215820.0,13247.5,F36,N,0.15836355508580083
2019,9,17,화,3,6,F1702,D,8,0,27460764.0,153832.5,F36,N,0.43013173106747066
2019,9,17,화,1,3,H1108,A,12,0,20324878.5,120780.0,H13,N,0.05215708032175956
2019,9,17,화,3,1,H1108,D,10,50,27460764.0,153832.5,H13,N,0.31482473068619776
2019,9,17,화,3,1,H1125,A,17,15,27460764.0,153832.5,H13,N,0.17207905563384632
2019,9,17,화,1,3,H1125,D,16,5,20324878.5,120780.0,H13,N,0.265147177912668
2019,9,17,화,2,3,H1510,A,16,35,7298338.5,47523.5,H23,N,0.05895800177468846
2019,9,17,화,3,2,H1510,D,15,30,27460764.0,153832.5,H23,N,0.16677205706845408
2019,9,17,화,4,3,H1706,A,18,40,1993016.5,12843.5,H34,N,0.18981172924933404
2019,9,17,화,3,4,H1706,D,17,35,27460764.0,153832.5,H34,N,0.379948279173209
2019,9,17,화,3,1,I1319,A,14,50,27460764.0,153832.5,I13,N,0.12539680780880758
2019,9,17,화,1,3,I1319,D,13,35,20324878.5,120780.0,I13,N,0.2689498666080367
2019,9,17,화,1,3,I1338,A,22,20,20324878.5,120780.0,I13,N,0.01643096403466844
2019,9,17,화,3,1,I1338,D,21,10,27460764.0,153832.5,I13,N,0.40104964507363094
2019,9,17,화,8,3,I1594,A,19,55,1962567.0,13083.0,I38,N,0.15279245374375705
2019,9,17,화,3,8,I1594,D,19,5,27460764.0,153832.5,I38,Y,0.5004686054853843
2019,9,17,화,3,2,J1020,A,20,10,27460764.0,153832.5,J23,N,0.13518232610164072
2019,9,17,화,2,3,J1020,D,19,10,7298338.5,47523.5,J23,N,0.20717083686660134
2019,9,17,화,1,3,J1233,A,15,40,20324878.5,120780.0,J13,N,0.060917905051452406
2019,9,17,화,3,1,J1233,D,14,30,27460764.0,153832.5,J13,N,0.21283780316672032
2019,9,17,화,1,3,J1251,A,19,15,20324878.5,120780.0,J13,N,0.08443600850244092
2019,9,17,화,3,1,J1251,D,18,5,27460764.0,153832.5,J13,N,0.34691110395664987
2019,9,17,화,6,3,A1236,A,21,45,2215820.0,13247.5,A36,N,0.07365531867293451
2019,9,17,화,3,6,A1236,D,20,35,27460764.0,153832.5,A36,N,0.306218668596725
2019,9,17,화,1,3,A1916,A,11,0,20324878.5,120780.0,A13,N,0.030537067692413603
2019,9,17,화,3,1,A1916,D,9,50,27460764.0,153832.5,A13,N,0.18884880443913624
2019,9,17,화,3,1,A1943,A,13,5,27460764.0,153832.5,A13,N,0.05518264642590277
2019,9,17,화,1,3,A1943,D,11,50,20324878.5,120780.0,A13,N,0.18312667504745916
2019,9,17,화,3,1,A1967,A,16,55,27460764.0,153832.5,A13,N,0.2882757521164903
2019,9,17,화,1,3,A1967,D,15,45,20324878.5,120780.0,A13,N,0.443899765777925
2019,9,17,화,1,3,A1992,A,21,30,20324878.5,120780.0,A13,N,0.06473062511094936
2019,9,17,화,3,1,A1992,D,20,20,27460764.0,153832.5,A13,N,0.3570847310852895
2019,9,17,화,1,3,B1026,A,10,45,20324878.5,120780.0,B13,N,0.05841755972696537
2019,9,17,화,3,1,B1026,D,9,40,27460764.0,153832.5,B13,N,0.16877902471614706
2019,9,17,화,2,3,B1112,A,17,30,7298338.5,47523.5,B23,N,0.2182666803644883
2019,9,17,화,3,2,B1112,D,16,30,27460764.0,153832.5,B23,Y,0.652406834113897
2019,9,17,화,3,1,F1201,A,7,20,27460764.0,153832.5,F13,N,0.01653210453702928
2019,9,17,화,1,3,F1201,D,6,10,20324878.5,120780.0,F13,N,0.025575437772321397
2019,9,17,화,1,3,F1228,A,20,55,20324878.5,120780.0,F13,N,0.05841771939020291
2019,9,17,화,3,1,F1228,D,19,45,27460764.0,153832.5,F13,N,0.24262924121620782
2019,9,17,화,3,6,F1703,A,18,5,27460764.0,153832.5,F36,N,0.09909902230035242
2019,9,17,화,6,3,F1703,D,17,5,2215820.0,13247.5,F36,N,0.07558291181423084
2019,9,17,화,1,3,H1112,A,12,50,20324878.5,120780.0,H13,N,0.061766254279746725
2019,9,17,화,3,1,H1112,D,11,40,27460764.0,153832.5,H13,N,0.4491482112143746
2019,9,17,화,3,1,H1147,A,21,45,27460764.0,153832.5,H13,N,0.08300932708227729
2019,9,17,화,1,3,H1147,D,20,35,20324878.5,120780.0,H13,N,0.25471363967057653
2019,9,17,화,3,2,H1511,A,15,35,27460764.0,153832.5,H23,N,0.17258396606833848
2019,9,17,화,1,3,I1320,A,15,0,20324878.5,120780.0,I13,N,0.13522425462799376
2019,9,17,화,3,1,I1320,D,13,45,27460764.0,153832.5,I13,N,0.4810752184128222
2019,9,17,화,3,1,I1339,A,20,50,27460764.0,153832.5,I13,N,0.14942758641748777
2019,9,17,화,1,3,I1339,D,19,35,20324878.5,120780.0,I13,Y,0.5516728284928676
2019,9,17,화,2,3,I1564,A,14,5,7298338.5,47523.5,I23,N,0.07970219028214562
2019,9,17,화,3,2,I1564,D,12,50,27460764.0,153832.5,I23,N,0.26160904823019765
2019,9,17,화,3,8,I1595,A,21,30,27460764.0,153832.5,I38,N,0.05027809881850147
2019,9,17,화,8,3,I1595,D,20,40,1962567.0,13083.0,I38,N,0.22326697379410973
2019,9,17,화,2,3,J1021,A,22,5,7298338.5,47523.5,J23,N,0.027653172195712204
2019,9,17,화,3,2,J1021,D,21,5,27460764.0,153832.5,J23,N,0.2548776973992285
2019,9,17,화,3,1,J1218,A,11,50,27460764.0,153832.5,J13,N,0.08838964763673393
2019,9,17,화,1,3,J1218,D,10,40,20324878.5,120780.0,J13,N,0.16559883426677477
2019,9,17,화,3,1,J1234,A,14,30,27460764.0,153832.5,J13,N,0.040146744626573604
2019,9,17,화,1,3,J1234,D,13,20,20324878.5,120780.0,J13,N,0.09869944559083021
2019,9,17,화,3,1,J1252,A,18,20,27460764.0,153832.5,J13,N,0.06280490191061433
2019,9,17,화,1,3,J1252,D,17,10,20324878.5,120780.0,J13,N,0.1708450347962606
2019,9,17,화,1,3,A1944,A,15,20,20324878.5,120780.0,A13,N,0.07627217670990721
2019,9,17,화,3,1,A1944,D,14,10,27460764.0,153832.5,A13,N,0.162623386089271
2019,9,17,화,3,1,A1993,A,22,0,27460764.0,153832.5,A13,N,0.02804046894793071
2019,9,17,화,1,3,A1993,D,20,50,20324878.5,120780.0,A13,N,0.16584552560517787
2019,9,17,화,1,3,B1028,A,14,20,20324878.5,120780.0,B13,N,0.11222402815688996
2019,9,17,화,3,1,B1028,D,13,10,27460764.0,153832.5,B13,N,0.2859898928011995
2019,9,17,화,1,3,F1202,A,9,15,20324878.5,120780.0,F13,N,0.03710264130292436
2019,9,17,화,3,1,F1202,D,8,10,27460764.0,153832.5,F13,N,0.16940113554358846
2019,9,17,화,3,1,F1215,A,14,5,27460764.0,153832.5,F13,N,0.14560221716688426
2019,9,17,화,1,3,F1215,D,12,55,20324878.5,120780.0,F13,N,0.09796286835706171
2019,9,17,화,3,1,F1229,A,19,45,27460764.0,153832.5,F13,N,0.09724707304626842
2019,9,17,화,1,3,F1229,D,18,35,20324878.5,120780.0,F13,N,0.17980375687879746
2019,9,17,화,6,3,F1704,A,19,45,2215820.0,13247.5,F36,N,0.06589204933181735
2019,9,17,화,3,6,F1704,D,18,45,27460764.0,153832.5,F36,N,0.12749773042501897
2019,9,17,화,3,1,H1113,A,12,30,27460764.0,153832.5,H13,N,0.10850343633908058
2019,9,17,화,1,3,H1113,D,11,35,20324878.5,120780.0,H13,N,0.16125270122622692
2019,9,17,화,1,3,H1126,A,21,10,20324878.5,120780.0,H13,N,0.09498686969923834
2019,9,17,화,3,1,H1126,D,20,0,27460764.0,153832.5,H13,N,0.27215311757806787
2019,9,17,화,2,3,H1511,D,14,30,7298338.5,47523.5,H23,N,0.4459227320029993
2019,9,17,화,3,6,H1801,A,12,20,27460764.0,153832.5,H36,N,0.046057811532532876
2019,9,17,화,6,3,H1801,D,11,15,2215820.0,13247.5,H36,N,0.2991432364072344
2019,9,17,화,3,1,I1321,A,15,55,27460764.0,153832.5,I13,N,0.05315274826533896
2019,9,17,화,1,3,I1340,A,22,0,20324878.5,120780.0,I13,N,0.03606710458074356
2019,9,17,화,3,1,I1340,D,20,45,27460764.0,153832.5,I13,N,0.2914034333976859
2019,9,17,화,3,2,I1565,A,14,40,27460764.0,153832.5,I23,N,0.09449789761685247
2019,9,17,화,2,3,I1565,D,13,35,7298338.5,47523.5,I23,N,0.12759624918059656
2019,9,17,화,1,3,J1219,A,12,20,20324878.5,120780.0,J13,N,0.05615864799658641
2019,9,17,화,3,1,J1219,D,11,10,27460764.0,153832.5,J13,N,0.2732843589348346
2019,9,17,화,1,3,J1235,A,16,20,20324878.5,120780.0,J13,N,0.06872611164394717
2019,9,17,화,3,1,J1235,D,15,10,27460764.0,153832.5,J13,Y,0.5381689107739185
2019,9,17,화,1,3,J1255,A,19,25,20324878.5,120780.0,J13,N,0.07340152881483253
2019,9,17,화,3,1,J1255,D,18,15,27460764.0,153832.5,J13,N,0.38373321932840954
2019,9,17,화,1,3,A1920,A,11,30,20324878.5,120780.0,A13,N,0.037817500384811596
2019,9,17,화,3,1,A1920,D,10,20,27460764.0,153832.5,A13,N,0.24090580442866147
2019,9,17,화,1,3,A1970,A,18,10,20324878.5,120780.0,A13,N,0.08397861133202682
2019,9,17,화,3,1,A1970,D,17,0,27460764.0,153832.5,A13,N,0.397484006108389
2019,9,17,화,1,3,A1994,A,22,0,20324878.5,120780.0,A13,N,0.08209329204539224
2019,9,17,화,3,1,A1994,D,20,50,27460764.0,153832.5,A13,N,0.483843571139119
2019,9,17,화,3,2,B1113,A,15,55,27460764.0,153832.5,B23,N,0.17324887381060602
2019,9,17,화,2,3,B1113,D,15,0,7298338.5,47523.5,B23,N,0.38065303179546023
2019,9,17,화,3,1,F1203,A,7,25,27460764.0,153832.5,F13,N,0.030555917916441928
2019,9,17,화,1,3,F1203,D,6,15,20324878.5,120780.0,F13,N,0.06407625680438368
2019,9,17,화,1,3,F1216,A,14,40,20324878.5,120780.0,F13,N,0.1193777643606332
2019,9,17,화,3,1,F1216,D,13,30,27460764.0,153832.5,F13,Y,0.6959333222909098
2019,9,17,화,1,3,H1114,A,13,15,20324878.5,120780.0,H13,N,0.04152621205940429
2019,9,17,화,3,1,H1114,D,12,5,27460764.0,153832.5,H13,N,0.1772621602812029
2019,9,17,화,3,1,H1127,A,19,25,27460764.0,153832.5,H13,N,0.1912161038382186
2019,9,17,화,1,3,H1127,D,18,15,20324878.5,120780.0,H13,N,0.2407014971873428
2019,9,17,화,3,2,H1513,A,16,30,27460764.0,153832.5,H23,N,0.2974911842555648
2019,9,17,화,2,3,H1513,D,15,30,7298338.5,47523.5,H23,N,0.46282391192934696
2019,9,17,화,6,3,H1802,A,10,45,2215820.0,13247.5,H36,N,0.03453642866860612
2019,9,17,화,3,6,H1802,D,9,35,27460764.0,153832.5,H36,N,0.08935739893887802
2019,9,17,화,1,3,I1321,D,14,40,20324878.5,120780.0,I13,N,0.09866894848097003
2019,9,17,화,3,6,I1551,A,8,35,27460764.0,153832.5,I36,N,0.0406644912287435
2019,9,17,화,6,3,I1551,D,7,25,2215820.0,13247.5,I36,N,0.07337649036973277
2019,9,17,화,2,3,I1566,A,18,25,7298338.5,47523.5,I23,N,0.10966575683859871
2019,9,17,화,3,2,I1566,D,17,25,27460764.0,153832.5,I23,Y,0.7710016219515087
2019,9,17,화,3,2,J1004,A,8,5,27460764.0,153832.5,J23,N,0.07151267821641116
2019,9,17,화,2,3,J1004,D,7,5,7298338.5,47523.5,J23,N,0.050230601641048894
2019,9,17,화,1,3,J1203,A,7,50,20324878.5,120780.0,J13,N,0.02039254265006122
2019,9,17,화,3,1,J1203,D,6,40,27460764.0,153832.5,J13,N,0.04150797070428257
2019,9,17,화,3,1,J1204,A,7,50,27460764.0,153832.5,J13,N,0.01913294031782977
2019,9,17,화,1,3,J1204,D,6,40,20324878.5,120780.0,J13,N,0.04153735574258996
2019,9,17,화,1,3,J1237,A,16,30,20324878.5,120780.0,J13,N,0.05185092593869567
2019,9,17,화,3,1,J1237,D,15,20,27460764.0,153832.5,J13,N,0.19365469074338568
2019,9,17,화,3,1,J1258,A,19,30,27460764.0,153832.5,J13,N,0.07161275445698852
2019,9,17,화,1,3,J1258,D,18,20,20324878.5,120780.0,J13,N,0.10134601392934617
2019,9,17,화,1,3,A1900,A,7,40,20324878.5,120780.0,A13,N,0.019472688948793396
2019,9,17,화,3,1,A1900,D,6,30,27460764.0,153832.5,A13,N,0.03695469241108584
2019,9,17,화,3,1,A1921,A,9,35,27460764.0,153832.5,A13,N,0.038325911224071925
2019,9,17,화,1,3,A1921,D,8,20,20324878.5,120780.0,A13,N,0.06696090959032705
2019,9,17,화,3,1,A1947,A,13,35,27460764.0,153832.5,A13,N,0.047247352907277704
2019,9,17,화,1,3,A1947,D,12,20,20324878.5,120780.0,A13,N,0.11725668189396711
2019,9,17,화,3,1,A1995,A,22,30,27460764.0,153832.5,A13,N,0.014439528780802985
2019,9,17,화,3,1,B1029,A,12,30,27460764.0,153832.5,B13,N,0.11174709424291798
2019,9,17,화,1,3,B1029,D,11,25,20324878.5,120780.0,B13,N,0.1860601421056478
2019,9,17,화,3,2,B1115,A,15,40,27460764.0,153832.5,B23,N,0.1380173325959051
2019,9,17,화,2,3,B1115,D,14,40,7298338.5,47523.5,B23,N,0.217979300238429
2019,9,17,화,1,3,F1204,A,9,40,20324878.5,120780.0,F13,N,0.029528475204649077
2019,9,17,화,3,1,F1204,D,8,30,27460764.0,153832.5,F13,N,0.49734533410179077
2019,9,17,화,3,1,F1217,A,14,25,27460764.0,153832.5,F13,N,0.33978921881414736
2019,9,17,화,1,3,F1217,D,13,15,20324878.5,120780.0,F13,Y,0.6124896183784441
2019,9,17,화,1,3,F1230,A,21,35,20324878.5,120780.0,F13,N,0.054982528835298076
2019,9,17,화,3,1,F1230,D,20,25,27460764.0,153832.5,F13,N,0.16067664591469
2019,9,17,화,3,6,F1705,A,21,40,27460764.0,153832.5,F36,N,0.08501313204381776
2019,9,17,화,6,3,F1705,D,20,40,2215820.0,13247.5,F36,N,0.09022394401302564
2019,9,17,화,3,1,H1115,A,13,35,27460764.0,153832.5,H13,N,0.060466969555847676
2019,9,17,화,1,3,H1115,D,12,15,20324878.5,120780.0,H13,N,0.33430724250891924
2019,9,17,화,1,3,H1128,A,22,0,20324878.5,120780.0,H13,N,0.06264610140893345
2019,9,17,화,3,1,H1128,D,20,50,27460764.0,153832.5,H13,Y,0.6622846077497228
2019,9,17,화,2,3,H1514,A,19,25,7298338.5,47523.5,H23,N,0.16485426750107965
2019,9,17,화,3,2,H1514,D,18,30,27460764.0,153832.5,H23,N,0.37663401898636456
2019,9,17,화,3,6,H1851,A,11,20,27460764.0,153832.5,H36,N,0.04681438415001594
2019,9,17,화,6,3,H1851,D,10,10,2215820.0,13247.5,H36,N,0.1280703635081521
2019,9,17,화,3,1,I1323,A,16,10,27460764.0,153832.5,I13,N,0.07372519966795697
2019,9,17,화,1,3,I1323,D,14,55,20324878.5,120780.0,I13,N,0.21822623455847973
2019,9,17,화,6,3,I1552,A,10,20,2215820.0,13247.5,I36,N,0.08097064509094416
2019,9,17,화,3,2,I1567,A,19,55,27460764.0,153832.5,I23,N,0.20040433807755534
2019,9,17,화,2,3,I1567,D,19,0,7298338.5,47523.5,I23,N,0.35342598140044673
2019,9,17,화,2,3,J1005,A,10,0,7298338.5,47523.5,J23,N,0.05015932697366241
2019,9,17,화,3,2,J1005,D,9,0,27460764.0,153832.5,J23,N,0.1472984460657595
2019,9,17,화,3,1,J1238,A,15,0,27460764.0,153832.5,J13,N,0.04814581733098847
2019,9,17,화,1,3,J1238,D,13,50,20324878.5,120780.0,J13,N,0.10320354064687548
2019,9,17,화,1,3,J1259,A,20,10,20324878.5,120780.0,J13,N,0.04422611347318538
2019,9,17,화,3,1,J1259,D,19,0,27460764.0,153832.5,J13,N,0.10295590563142025
2019,9,17,화,3,1,A1901,A,7,15,27460764.0,153832.5,A13,N,0.01832872930403213
2019,9,17,화,1,3,A1901,D,6,5,20324878.5,120780.0,A13,N,0.03912201145430058
2019,9,17,화,1,3,A1922,A,13,20,20324878.5,120780.0,A13,N,0.03216887261881355
2019,9,17,화,3,1,A1922,D,12,10,27460764.0,153832.5,A13,N,0.11131088674080102
2019,9,17,화,1,3,A1948,A,15,30,20324878.5,120780.0,A13,N,0.05523542157736979
2019,9,17,화,3,1,A1948,D,14,20,27460764.0,153832.5,A13,N,0.14031099976334133
2019,9,17,화,3,1,A1971,A,17,10,27460764.0,153832.5,A13,N,0.1439371938652598
2019,9,17,화,1,3,A1971,D,15,55,20324878.5,120780.0,A13,N,0.3942783309935277
2019,9,17,화,1,3,A1995,D,21,20,20324878.5,120780.0,A13,N,0.10131111923873339
2019,9,17,화,1,3,A1996,A,22,5,20324878.5,120780.0,A13,N,0.02904954001807715
2019,9,17,화,3,1,A1996,D,20,55,27460764.0,153832.5,A13,N,0.34680176012766367
2019,9,17,화,2,3,B1100,A,9,30,7298338.5,47523.5,B23,N,0.03824356236098104
2019,9,17,화,3,2,B1100,D,8,30,27460764.0,153832.5,B23,N,0.2069716679560375
2019,9,17,화,1,3,F1218,A,15,55,20324878.5,120780.0,F13,N,0.05480993125447293
2019,9,17,화,3,1,F1218,D,14,45,27460764.0,153832.5,F13,N,0.1979855213535165
2019,9,17,화,3,1,F1231,A,20,35,27460764.0,153832.5,F13,N,0.1341858580611141
2019,9,17,화,1,3,F1231,D,19,25,20324878.5,120780.0,F13,N,0.16405795719233407
2019,9,17,화,6,3,F1706,A,22,25,2215820.0,13247.5,F36,N,0.12071750865502942
2019,9,17,화,3,6,F1706,D,21,15,27460764.0,153832.5,F36,N,0.38502286477300685
2019,9,17,화,3,1,H1129,A,20,15,27460764.0,153832.5,H13,N,0.14392234812210136
2019,9,17,화,1,3,H1129,D,19,5,20324878.5,120780.0,H13,N,0.34586218167497007
2019,9,17,화,3,1,H1151,A,7,30,27460764.0,153832.5,H13,N,0.022617526769748982
2019,9,17,화,1,3,H1151,D,6,15,20324878.5,120780.0,H13,N,0.036675377950702095
2019,9,17,화,3,2,H1515,A,18,0,27460764.0,153832.5,H23,N,0.1604372711983827
2019,9,17,화,2,3,H1515,D,17,5,7298338.5,47523.5,H23,N,0.2770319560055719
2019,9,17,화,6,3,H1852,A,9,5,2215820.0,13247.5,H36,N,0.056541325431925894
2019,9,17,화,3,6,H1852,D,7,55,27460764.0,153832.5,H36,N,0.3614800450166511
2019,9,17,화,3,1,I1325,A,16,50,27460764.0,153832.5,I13,N,0.16332152046840295
2019,9,17,화,1,3,I1325,D,15,35,20324878.5,120780.0,I13,Y,0.510452659996623
2019,9,17,화,3,6,I1552,D,9,10,27460764.0,153832.5,I36,N,0.24540312067315534
2019,9,17,화,2,3,I1568,A,20,0,7298338.5,47523.5,I23,N,0.18502266041749704
2019,9,17,화,3,2,I1568,D,19,5,27460764.0,153832.5,I23,Y,0.5887855729218594
2019,9,17,화,3,2,J1006,A,8,35,27460764.0,153832.5,J23,N,0.038974418982840826
2019,9,17,화,2,3,J1006,D,7,35,7298338.5,47523.5,J23,N,0.05257633337506405
2019,9,17,화,1,3,J1205,A,8,10,20324878.5,120780.0,J13,N,0.02148492774831471
2019,9,17,화,3,1,J1205,D,7,0,27460764.0,153832.5,J13,N,0.0367302960336167
2019,9,17,화,3,1,J1220,A,12,15,27460764.0,153832.5,J13,N,0.05524405883579234
2019,9,17,화,1,3,J1220,D,11,5,20324878.5,120780.0,J13,N,0.11798244536883559
2019,9,17,화,1,3,J1239,A,16,50,20324878.5,120780.0,J13,N,0.10207348952709522
2019,9,17,화,3,1,J1239,D,15,40,27460764.0,153832.5,J13,Y,0.7286337801565016
2019,9,17,화,1,3,A1902,A,7,50,20324878.5,120780.0,A13,N,0.014189082331671167
2019,9,17,화,3,1,A1902,D,6,40,27460764.0,153832.5,A13,N,0.0319040144123679
2019,9,17,화,1,3,A1924,A,13,45,20324878.5,120780.0,A13,N,0.06575800410548586
2019,9,17,화,3,1,A1924,D,12,35,27460764.0,153832.5,A13,N,0.10731930710591257
2019,9,17,화,1,3,A1950,A,17,0,20324878.5,120780.0,A13,N,0.06379589339188334
2019,9,17,화,3,1,A1950,D,15,50,27460764.0,153832.5,A13,N,0.3997655457371927
2019,9,17,화,1,3,A1972,A,18,50,20324878.5,120780.0,A13,N,0.24671702895298878
2019,9,17,화,3,1,A1972,D,17,40,27460764.0,153832.5,A13,N,0.36187981828822635
2019,9,17,화,3,2,B1101,A,7,55,27460764.0,153832.5,B23,N,0.05744742477463215
2019,9,17,화,2,3,B1101,D,6,50,7298338.5,47523.5,B23,N,0.0833975106196157
2019,9,17,화,3,2,B1183,A,12,45,27460764.0,153832.5,B23,N,0.051245394083728295
2019,9,17,화,2,3,B1183,D,11,45,7298338.5,47523.5,B23,N,0.06525555338492639
2019,9,17,화,3,1,F1205,A,7,55,27460764.0,153832.5,F13,N,0.0382176407881906
2019,9,17,화,1,3,F1205,D,6,50,20324878.5,120780.0,F13,N,0.06526366190515308
2019,9,17,화,3,1,F1219,A,15,45,27460764.0,153832.5,F13,N,0.12717849315945673
2019,9,17,화,1,3,F1219,D,14,35,20324878.5,120780.0,F13,N,0.39633070984700186
2019,9,17,화,1,3,F1232,A,22,25,20324878.5,120780.0,F13,N,0.011628286082133087
2019,9,17,화,3,1,F1232,D,21,15,27460764.0,153832.5,F13,N,0.4264082588943257
2019,9,17,화,3,2,F1901,A,8,0,27460764.0,153832.5,F23,N,0.1770158444908642
2019,9,17,화,2,3,F1901,D,7,0,7298338.5,47523.5,F23,N,0.41124988606858365
2019,9,17,화,1,3,H1116,A,14,35,20324878.5,120780.0,H13,N,0.09903727073569221
2019,9,17,화,3,1,H1116,D,13,25,27460764.0,153832.5,H13,Y,0.5761611140729376
2019,9,17,화,1,3,H1130,A,22,15,20324878.5,120780.0,H13,N,0.06093336141516234
2019,9,17,화,3,1,H1130,D,21,5,27460764.0,153832.5,H13,Y,0.5335572610415893
2019,9,17,화,1,3,H1154,A,13,30,20324878.5,120780.0,H13,N,0.08375970185843684
2019,9,17,화,3,1,H1154,D,12,20,27460764.0,153832.5,H13,N,0.2435166120667699
2019,9,17,화,2,3,H1516,A,21,5,7298338.5,47523.5,H23,N,0.0945915399347209
2019,9,17,화,3,2,H1516,D,20,5,27460764.0,153832.5,H23,N,0.3744900442140891
2019,9,17,화,3,6,H1853,A,20,35,27460764.0,153832.5,H36,N,0.07250660228813448
2019,9,17,화,6,3,H1853,D,19,25,2215820.0,13247.5,H36,N,0.18570162811355262
2019,9,17,화,1,3,I1326,A,16,40,20324878.5,120780.0,I13,N,0.05928652028744652
2019,9,17,화,3,1,I1326,D,15,30,27460764.0,153832.5,I13,N,0.2131378553039346
2019,9,17,화,3,6,I1553,A,12,5,27460764.0,153832.5,I36,N,0.0453768180768287
2019,9,17,화,6,3,I1553,D,10,55,2215820.0,13247.5,I36,N,0.32481331362676014
2019,9,17,화,6,3,I1582,A,10,40,2215820.0,13247.5,I36,N,0.07365099497743616
2019,9,17,화,2,3,J1007,A,13,0,7298338.5,47523.5,J23,N,0.12776034232917985
2019,9,17,화,3,2,J1007,D,12,0,27460764.0,153832.5,J23,N,0.37963785498369207
2019,9,17,화,3,1,J1206,A,8,30,27460764.0,153832.5,J13,N,0.061889159866402046
2019,9,17,화,1,3,J1206,D,7,20,20324878.5,120780.0,J13,N,0.10611029615255387
2019,9,17,화,1,3,J1221,A,12,50,20324878.5,120780.0,J13,N,0.04397883542894574
2019,9,17,화,3,1,J1221,D,11,40,27460764.0,153832.5,J13,N,0.15410000308671554
2019,9,17,화,3,1,J1260,A,20,0,27460764.0,153832.5,J13,N,0.07412072533157703
2019,9,17,화,1,3,J1260,D,18,50,20324878.5,120780.0,J13,N,0.22613087275030988
2019,9,17,화,3,1,A1903,A,7,35,27460764.0,153832.5,A13,N,0.009373173981074961
2019,9,17,화,1,3,A1903,D,6,25,20324878.5,120780.0,A13,N,0.025203497896064575
2019,9,17,화,3,1,A1951,A,15,10,27460764.0,153832.5,A13,N,0.08096816659137102
2019,9,17,화,1,3,A1951,D,14,0,20324878.5,120780.0,A13,N,0.1688939823202639
2019,9,17,화,3,1,A1973,A,19,0,27460764.0,153832.5,A13,N,0.10034991440526214
2019,9,17,화,1,3,A1973,D,17,50,20324878.5,120780.0,A13,N,0.41501622910697705
2019,9,17,화,1,3,A1998,A,22,20,20324878.5,120780.0,A13,N,0.015646732719935046
2019,9,17,화,3,1,A1998,D,21,10,27460764.0,153832.5,A13,N,0.4884229767951541
2019,9,17,화,2,3,B1102,A,10,15,7298338.5,47523.5,B23,N,0.04658763058029025
2019,9,17,화,3,2,B1102,D,9,15,27460764.0,153832.5,B23,N,0.1666254073265698
2019,9,17,화,2,3,B1118,A,21,5,7298338.5,47523.5,B23,N,0.12321931217204547
2019,9,17,화,3,2,B1118,D,19,55,27460764.0,153832.5,B23,Y,0.5247332658400973
2019,9,17,화,4,3,B1200,A,11,25,1993016.5,12843.5,B34,N,0.04545257928171338
2019,9,17,화,3,4,B1200,D,10,20,27460764.0,153832.5,B34,N,0.1844680914131692
2019,9,17,화,1,3,F1206,A,10,0,20324878.5,120780.0,F13,N,0.05699379346240775
2019,9,17,화,3,1,F1206,D,8,50,27460764.0,153832.5,F13,N,0.29554405357239066
